NestFrgs	Goeller, Emil. "Ein nestorianisches Bruchstück zur Kirchengeschichte des 4 und 5 Jahrhunderts." Oriens Christianus 1 (1901): 80-97.
NestNuha:MoveGrace	Berti, V., “Grazia, visione e natura divina in Nestorio di Nuhadra, solitario e vescovo siro-orientale († 800 ca.),” Annali di scienze religiose 10 (2005), 219-257.
NestPsFrgs	Ugolini, Mariano. "Due frammenti di un antichissimo salterio nestoriano." Oriens Christianus 2 (1902): 179-186.
Nest:FrgmsSyr	Loofs, F. with G. Kampffmeyer, Nestoriana: Die Fragmente des Nestorius gesammelt, untersucht und herausgegeben (Halle an der Salle: Max Niemeyer, 1905).
Nest:BkHeracl	Bedjan, Paulus, ed. Nestorius. Le Livre d’Héraclide de Damas. Paris / Leipzig: Otto Harrassowitz, 1910.
MagicForm	Nau, François, ed. and trans. “Nestorius et la magie." Revue de l’Orient chrétien III, 1 [21] (1918-1919), 214-216. (Piscataway, NJ: Gorgias Press, 2010.)
NicDam:FrgmTheophr	Takahashi, Hidemi, “Syriac Fragments of Theophrastean Meteorology and Mineralogy: Fragments in the Syriac Version of Nicolaus Damascenus, Compendium of Aristotelian Philosophy and the Accompanying Scholia,” in: W.W. Fortenbaugh and G. Wöhrle (eds.), On the Opuscula of Theophrastus. Akten der 3. Tagung der Karl-und Gertrud-Abel-Stiftung vom 19.-23. Juli 1999 in Trier (Philosophie der Antike 14; Stuttgart: Franz Steiner, 2002), 189-224.
SumGenWinds	Takahashi, Hidemi, “The Syriac Version of Nicolaus-Olympiodorus On the Genesis of Winds,” in: E. Coda and C. Martini Bonadeo (eds.), De l’Antiquité tardive au Moyen Âge. Études de logique aristotélicienne et de philosophie grecque, syriaque, arabe et latine offertes à Henri Hugonnard-Roche (Études musulmanes 44; Paris: Vrin, 2014), 169-197.
NilSol:SyrWrit	Bettiolo, Paolo, "Gli scritti siriaci di Nilo il Solitario: introduzione, edizione e traduzione". Louvain-la-Neuve, Belgium: Université Catholique de Louvain, Institute Orientaliste, 1983.
NonNis:Apology	Nonnus de Nisibe. Traité apologétique. (Bibliothèque du Muséon 21; Louvain: Bureaux du Muséon, 1948).
NoteMasTurAbd	van Helmond, B.L., Mas‘oud du Ṭour ‘Abdin, un mystique syrien du XVe siècle: étude et texte (Bibliothèque du Muséon 14; Louvain: Bureaux du Muséon, 1942).
NoteMonQartQennesh	Nau, François, “Notice historique sur le monastère de Qartamin, suivie d’une note sur le monastère de Qennešré,” in: Actes du XIVe Congrès international des Orientalistes, Alger 1905. Deuxième partie (Paris: Ernest Leroux, 1907), 37-135.
Octateuch	de Lagarde, P.A., ed. and trans. Bibliothecae syriacae (Göttingen: Dieterichsche Universitätsbuchhandlung, 1892)
OdesSolom	Lattke, Michael. Die Oden Salomos in Ihrer Bedeutung Für Neues Testament Und Gnosis. Universitätsverlag / Göttingen: Vandenhoeck & Ruprecht, 1979.
OrdBlessWatEpiph	Marquess of Bute, J., and Budge, E.A.W., The Blessing of the Waters on the Eve of the Epiphany: The Greek, Latin, Syriac, Coptic, and Russian Versions (London: Henry Frowde, 1901).
OrdCloathMonk	Rucker, I. “Der Ritus der Bekleidung mit dem Iedernen Mönchsschema bei den Syrern,” Oriens Christianus NS 4 (1915), 219-237.
OrdMonTonsureBL	Aydin, E., Comparing the Syriac Order of Monastic Profession (ṭeksā d-sufārā d-dayrāyē) with the Order of Baptism (ṭeksā da-‘mādā) both in External Structure and in Theological Themes (Ph.D. dissertation; Princeton Theological Seminary, 2011).
OrdMonTonsureVat	Aydin, E., Comparing the Syriac Order of Monastic Profession (ṭeksā d-sufārā d-dayrāyē) with the Order of Baptism (ṭeksā da-‘mādā) both in External Structure and in Theological Themes (Ph.D. dissertation; Princeton Theological Seminary, 2011).
OrdTonsNuns	Aydin, E., Comparing the Syriac Order of Monastic Profession (ṭeksā d-sufārā d-dayrāyē) with the Order of Baptism (ṭeksā da-‘mādā) both in External Structure and in Theological Themes (Ph.D. dissertation; Princeton Theological Seminary, 2011).
OrderBishCity	Rahmani, Ignatius Ephraem, ed. Studia Syriaca, seu collectio documentorum hactenus ineditorum ex codicibus Syriacis. Fasc. III: Vetusta Documenta Liturgica. Primo Edidit Latin Vertit Notis Illustrative. Monte Libano: Typis Patriarchalibus in Seminario Scharfensi, 1908.
OrderConseChur	Rahmani, Ignatius Ephraem, ed. Studia Syriaca, seu collectio documentorum hactenus ineditorum ex codicibus Syriacis. Fasc. III: Vetusta Documenta Liturgica. Primo Edidit Latin Vertit Notis Illustrative. Monte Libano: Typis Patriarchalibus in Seminario Scharfensi, 1908.Rahmani, Ignatius Ephraem, ed. Studia Syriaca, seu collectio documentorum hactenus ineditorum ex codicibus Syriacis. Fasc. III: Vetusta Documenta Liturgica. Primo Edidit Latin Vertit Notis Illustrative. Monte Libano: Typis Patriarchalibus in Seminario Scharfensi, 1908.
ApBarEsd	Dedering, Sven, and Raphaël J. Bidawid. The Old Testament in Syriac According to the Peshiṭta Version. Part IV, Fasc. 3: Apocalypse of Baruch; 4 Esdras. E.J. Brill, 1973.
PalmomMovBody	Furlani, Giuseppe, “Ancora un trattato palmomantico in lingua siriaca,” Rendiconti della Reale Accademia Nazionale dei Lincei. Classe di scienze morali, storiche e filologiche V, 27 (1918), 316-328.
Parabl3Friends	van Lantschoot, Arnold, “Deux paraboles syriaques (Roman de Barlaam et Josaphat),” Le Muséon 79:1-2 (1966), 133-154.
PassNarsJos	“De SS. Narsete, Ioseph et sociis, martyribus en Perside,” in: H. Delehaye and P. Peeters (eds.), Acta Sanctorum: Novembris, Tomus IV (Bruxelles: Société des Bollandistes, 1925), 411-432.
PassIsaac	“De SS. Narsete, Ioseph et sociis, martyribus en Perside,” in: H. Delehaye and P. Peeters (eds.), Acta Sanctorum: Novembris, Tomus IV (Bruxelles: Société des Bollandistes, 1925), 411-432.
PassShabur	Herman, G., “The Passion of Shabur, Martyred in the 18th year of Yazdgird, with a Fragment of the Life of Mar Aba Catholicos,” Journal of Semitic Studies 58:1 (2013), 121-130.
PaulPers:MemLog	Land, J.P.N., Anecdota Syriaca IV: Otia Syriaca (Leiden: E.J. Brill, 1875)
Paul:LgndAaronSer	Nau, F., ed. and trans. Les Légendes Syriaques d’Aaron de Saroug, de Maxime et Domèce, d’Abraham, Maître de Barsoma, et de l’Empereur Maurice. PO Tome 5, Fascicule 5, no. 25. Turnhout: Brepols, 1981.
PentCitIs̆oMervCom	Baumstark, Anton. "Griechische und hebräische Bibelzitate in der Pentateucherklärung Išô‘dâds von Merw." Oriens Christianus NS 1 (1911): 1-19.
PeterCall:EpBishEast	Ebied, R.Y., van Roey, A., and Wickham, L.R., Peter of Callinicum. Anti-Tritheist Dossier (Orientalia Lovaniensia Analecta 10; Leuven: Departement Oriëntalistiek, 1981).
PeterCall:LuqDam	Ebied, R.Y., van Roey, A., and Wickham, L.R., Petri Callinicensis Patriarchae Antiocheni Tractatus contra Damianum. 4 vols (Corpus Christianorum, Series Graeca 29, 32, 35, 54; Turnhout: Brepols / Leuven: University Press, 1994, 1996, 1998, 2003).
PeterCall:MemCrucif	Ebied, R.Y., and Wickham, L.R., “The Discourse of Mar Peter Callinicus on the Crucifixion,” Journal of Theological Studies NS 26:1 (1975), 23-37.
PeterCall:Anaph	Ebied, Rifaat Y. and Wickham, Lionel Ralph. "The Syriac Liturgy of Peter of Callinicus." The Harp 23 (2008): 323-358.
Pharma	Gignoux, Philippe, ed. and trans. Un Livre de Pharmacopée En Syriaque. CSCO 670, Syr. 258. Leuven: Peeters, 2019.
PhilosophPuzzles	Furlani, Giuseppe, ed. and trans. "Un recueil d'énigmes philosophiques en langue syriaque". Revue de l’Orient Chrétien II, 11 [21] (1918-9), 113-136 (Piscataway, NJ: Gorgias Press, 2010.)
Philoth:LikeChrist	Budge, Ernest A. Wallis, ed. The History of the Blessed Virgin Mary and The History of the Likeness of Christ which the Jews of Tiberias Made to Mock At: The Syriac Texts Edited with English Translations. Luzac’s Semitic Text and Translation Series 4. London: Luzac, 1899.
PhiloxMab:Diss2-5	Brière, Maurice, Graffin, François (eds.), "Dissertationes Decem de Uno e sancta Trinitate incorporato et passo, II. Dissertationes IIIa, IVa, Va", Patrologia Orientalis 38.3 [176]. Turnhout: Brepols, 1977.
PhiloxMab:EpAbuYafr	Harb, P., “Lettre de Philoxène de Mabbūg au Phylarque Abū Ya‘fūr de Hīrtā de Bētna‘mān (selon le manuscrit no 115 du fonds patriarcal de Šarfet),” Melto 3 (1967), 183-222.
PhiloxMab:EpAdmJewConv	Bitton-Ashkelony, B., and Minov, S., ““A Person of Silence”: Philoxenos of Mabbug, Letter of Exhortation Sent to Someone Who Left Judaism and Came to the Life of Perfection,” Orientalia Christiana Periodica 82:1 (2016), 101-125.
PhiloxMab:EpBeitGaugal	de Halleux, A., “La deuxième Lettre de Philoxène aux Monastères du Beit Gaugal,” Le Muséon 96:1-2 (1983), 5-79.
PhiloxMab:EpMonksTel	Guidi, I., “La lettera di Filosseno ai monaci di Tell‘addâ (Teleda),” Atti della Reale Accademia Nazionale dei Lincei, Serie Terza: Memorie della Classe di Scienze morali, storiche e filologiche 12 (1884), 446-506.
PhiloxMab:EpMonks	Lebon, J., “Textes inédits de Philoxène de Mabboug,” Le Muséon 43 (1930), 17-84.
PhiloxMab:EpSimTel	Lebon, J., “Textes inédits de Philoxène de Mabboug,” Le Muséon 43 (1930), 149-220.
PhiloxMab:EpMon	Ref A. de Halleux, A., “Nouveaux textes inédits de Philoxène de Mabbog. I: Lettre aux moines de Palestine; Lettre liminaire au synodicon d’Éphèse,” Le Muséon 75:1-2 (1962), 31-62. | Ref B: id. “Nouveaux textes inédits de Philoxène de Mabbog. II: Lettre aux moines orthodoxes d’Orient,” Le Muséon 76:1-2 (1963), 5-26.
PhiloxMab:FrgmEpMem	Krüger, Paul, “Philoxeniana inedita,” Oriens Christianus 48 (1964), 153-165.
PhiloxMab:MemAnnunc	Krüger, Paul, “Der Sermo des Philoxenos von Mabbug de annuntiatione Dei Genitricis Mariae. Zum ersten Male herausgegeben mit einer Einleitung und Übersetzung,” Orientalia Christiana Periodica 20:1-2 (1954), 153-165.
PhiloxMab:MimInhabSpir	Tanghe, A., ed. and trans. “Memra de Philoxène de Mabboug sur l’inhabitation du Saint Esprit,” Le Muséon 73 (1960), 39-71.
PhiloxMab:Tons	Aydin, E., Comparing the Syriac Order of Monastic Profession (ṭeksā d-sufārā d-dayrāyē) with the Order of Baptism (ṭeksā da-‘mādā) both in External Structure and in Theological Themes (Ph.D. dissertation; Princeton Theological Seminary, 2011).
Plato:DefCmndStud	Sachau, Eduard, ed. Inedita Syriaca: Eine Sammlung syrischer Übersetzungen von Schriften griechischer Profanliteratur, mit einem Anhang, aus den Handschriften des Brittischen Museums herausgegeben. Wien: K.K. Hof- und Staatsdruckerei, 1870.
Plut:AdvanEnem	Nestle, Eberhard, ed. and trans. A Tract of Plutarch on the Advantage to be Derived from One's Enemies (De capienda ex inimicis utilitate), The Syriac Version Edited from a MS. on Mount Sinai with a Translation and Critical Notes. Studia Sinaitica 4. London: C. J. Clay and Sons, 1894.
Porph:PrincMatter	Arzhanov, Y.N., Porphyry, On Principles and Matter: A Syriac Version of a Lost Greek Text with an English Translation, Introduction, and Glossaries (Scientia Graeco-Arabica 34; Berlin: Walter de Gruyter, 2021).
PrayAbsol	Mateos, J., “Prières syriennes d’absolution du VIIe–IXe siècles,” Orientalia Christiana Periodica 34 (1968), 252-280.
PrayersPriestChal	Guriel, Joseph, ed. Breviarium Chaldaicum in Usum Nationis Chaldaicae. Rome: Sacra Congregazione de Propaganda Fide, 1865.
PrayersPs	Anto, Joju. "Prayers of the Psalms in the East Syrian Worship." The Harp 24 (2009): 131-147.
Proba:ComAristInt	Hoffmann, J.G.E., De Hermeneuticis apud Syros Aristoteleis (Leipzig: J.C. Hinrichs, 1869).
ProclConst:HomAscLord	Sauget, Joseph-Marie, “Une homélie de Proclus de Constantinole sur l’Ascension de Notre-Seigneur en version syriaque,” Le Muséon 82:1-2 (1969), 5-33.
ProclConst:HomNativFrgm	Moss, Cyril, “Proclus of Constantinople Homily on the Nativity,” Le Muséon 42 (1929), 61-73.
ProphPaganPhil	———. “A Syriac Collection of Prophecies of the Pagan Philosophers,” Orientalia Lovaniensia Periodica 14 (1983), 203-246.
ProtGospJam	Lewis, A.S., ed. and trans. Apocrypha Syriaca: The Protevangelium Jacobi and Transitus Mariae, with Texts from the Septuagint, the Corân, the Peshitta, and from a Syriac Hymn in a Syro-Arabic Palimpsest of the Fifth and Other Centuries (Studia Sinaitica 11; London: C.J. Clay and Sons, 1902).
Ps-Arist:VirtVic	Brock, Sebastian P., “An Abbreviated Syriac Version of Ps.-Aristotle, De Virtutibus et vitiis and Divisiones,” in: E. Coda and C. Martini Bonadeo (eds.), De l’Antiquité tardive au Moyen Âge. Études de logique aristotélicienne et de philosophie grecque, syriaque, arabe et latine offertes à Henri Hugonnard-Roche (Études musulmanes 44; Paris: Vrin, 2014), 91-112.
Ps-Basil:LgndJoseph	Weinberg, M., Die Geschichte Josefs angeblich verfasst von Basilius dem Grossen aus Cäsarea, nach einer syrischen Handschrift der Berliner Kgl. Bibliothek mit Einleitung, Übersetzung und Anmerkungen herausgegeben. Teil 1 (Inaugural-Dissertation zur Erlangung der Doctorwürde eingereicht der hohen philosophischen Fakultät der Friedrichs-Universität Halle-Wittenberg; Berlin: H. Itzkowski, 1893).
Ps-Call:HistAlexGreat	Budge, Ernest A. Wallis, ed. and trans. The History of Alexander the Great, Being the Syriac Version of the Pseudo-Callisthenes. Cambridge: Cambridge University Press, 1889.
Ps-Clem:Virg	Beelen, J.T., Sancti patris nostri Clementis Romani epistolae binae de virginitate, syriace (Louvain: C.J. Fonteyn, 1856).
Ps-Clem:HomRecogn	Frankenberg, W., Die syrischen Clementinen mit griechischem Paralleltext. Eine Vorarbeit zu dem literargeschichtlichen Problem der Sammlung (Texte und Untersuchungen zur Geschichte der altchristlichen Literatur 48.3; Leipzig: J.C. Hinrichs, 1937).
Ps-Democr:4Bks	Martelli, M., The Four Books of Pseudo-Democritus (Sources of Alchemy and Chemistry; AMBIX 60, Supplement 1; Leeds: Maney Publishing, 2013).
Ps-DionAr:EpTim	Macé, C., Mühlenberg, E., Muthreich, M., and Wulf, C., Corpus Dionysiacum III/1: Pseudo-Dionysius Areopagita. Epistola ad Timotheum de morte apostolorum Petri et Pauli; Homilia (BHL 2187) (Patristische Texte und Studien 79; Berlin: Walter de Gruyter, 2021).
Ps-DionAr:MyrEcclHierP	Strothmann, W., Das Sakrament der Myron-Weihe in der Schrift De ecclesiastica hierarchia des Pseudo-Dionysios Areopagita in syrischen Übersetzungen und Kommentaren. 2 vols (Göttinger Orientforschungen, I. Reihe: Syriaca 15; Wiesbaden: Otto Harrassowitz, 1977-1978).
Ps-DionAr:MyrEcclHierS	Strothmann, W., Das Sakrament der Myron-Weihe in der Schrift De ecclesiastica hierarchia des Pseudo-Dionysios Areopagita in syrischen Übersetzungen und Kommentaren. 2 vols (Göttinger Orientforschungen, I. Reihe: Syriaca 15; Wiesbaden: Otto Harrassowitz, 1977-1978).
Ps-DionAr:AstronMeteor	Kugener, Marc-Antoine, ed. and trans. "Un traité astronomique et meteorologique syriaque." Actes XIV Congrès International des Orientalistes 2 (1905): 137-198.
Ps-Eph:ActsAbrahamKinudoye	Lamy, T.J. ed and trans., Sancti Ephraem Syri hymni et sermones quos e codicibus Londinensibus, Parisiensibus et Oxoniensibus descriptos edidit, Latinitate donavit, variis lectionibus instruxit, notis et prolegomenis illustravit. 4 vols (Mechliniae: H. Dessain, 1882-1902)
Ps-Eph:MimDepartedTrinity	Lamy, T.J. ed and trans., Sancti Ephraem Syri hymni et sermones quos e codicibus Londinensibus, Parisiensibus et Oxoniensibus descriptos edidit, Latinitate donavit, variis lectionibus instruxit, notis et prolegomenis illustravit. 4 vols (Mechliniae: H. Dessain, 1882-1902)
Ps-Eph:MimFutLife	Lamy, T.J. ed and trans., Sancti Ephraem Syri hymni et sermones quos e codicibus Londinensibus, Parisiensibus et Oxoniensibus descriptos edidit, Latinitate donavit, variis lectionibus instruxit, notis et prolegomenis illustravit. 4 vols (Mechliniae: H. Dessain, 1882-1902)
Ps-Eph:SedraRightJust	Lamy, T.J. ed and trans., Sancti Ephraem Syri hymni et sermones quos e codicibus Londinensibus, Parisiensibus et Oxoniensibus descriptos edidit, Latinitate donavit, variis lectionibus instruxit, notis et prolegomenis illustravit. 4 vols (Mechliniae: H. Dessain, 1882-1902)
Ps-JacEdes:Caln	nan
JosḤazz:Ep	Khalifé-Hachem, É., “Deux textes du pseudo-Nil identifiés,” Melto 5 (1969), 17-59.
IsaacNin:Disc	Khalifé-Hachem, É., “Deux textes du pseudo-Nil identifiés,” Melto 5 (1969), 17-59.
Ps-Nonn:MythSchol	Brock, S.P., The Syriac Version of the Pseudo-Nonnos Mythological Scholia (University of Cambridge Oriental Publications 20; London: Cambridge University Press, 1971.
Ps-PlatSay	Brock, Sebastian P., “Some Syriac Pseudo-Platonic Curiosities,” in: R. Hansberger, M.A. al-Akiti and C. Burnett (eds.), Medieval Arabic Thought: Essays in Honour of Fritz Zimmermann (Warburg Institute Studies and Texts 4; London: Warburg Institute / Turin: Nino Aragno, 2012), 19-26.
FrgmQACat	Aydin, S., “The Remnant of a Questions and Answers Commentary on Aristotle’s Categories in Syriac (Vat. Syr. 586),” Studia graeco-arabica 9 (2019), 69-105.
QKingBabyl	Brock, Sebastian P., “A Piece of Wisdom Literature in Syriac,” Journal of Semitic Studies 13:2 (1968), 212-217.
QMonothMaxim	———. “Two Sets of Monothelete Questions to the Maximianists,” Orientalia Lovaniensia Periodica 17 (1986), 119-140.
QShebaSolom	Brock, Sebastian P., “The Queen of Sheba’s Questions to Solomon: A Syriac Version,” Le Muséon 92:3-4 (1979), 331-345.
RabŠem:HistRabHorm	Budge, Ernest A. Wallis, ed. The Histories of Rabban Hôrmîzd the Persian and Rabban Bar-ʿIdtâ: The Syriac Texts Edited with English Translations. Vol. 1.  Luzac's Semitic Text and Translation Series 9. London: Luzac, 1902.
Rabbula:CollCan	Phenix, R.R., Jr., and Horn, C.B., The Rabbula Corpus: Comprising the Life of Rabbula, His Correspondence, a Homily Delivered in Constantinople, Canons, and Hymns (SBL Writings from the Greco-Roman World 17; Atlanta: SBL Press, 2017).
Rabbula:Ep	Phenix, R.R., Jr., and Horn, C.B., The Rabbula Corpus: Comprising the Life of Rabbula, His Correspondence, a Homily Delivered in Constantinople, Canons, and Hymns (SBL Writings from the Greco-Roman World 17; Atlanta: SBL Press, 2017).
Rabbula:HomConst	Phenix, R.R., Jr., and Horn, C.B., The Rabbula Corpus: Comprising the Life of Rabbula, His Correspondence, a Homily Delivered in Constantinople, Canons, and Hymns (SBL Writings from the Greco-Roman World 17; Atlanta: SBL Press, 2017).
Rabbula:Hymns	Phenix, R.R., Jr., and Horn, C.B., The Rabbula Corpus: Comprising the Life of Rabbula, His Correspondence, a Homily Delivered in Constantinople, Canons, and Hymns (SBL Writings from the Greco-Roman World 17; Atlanta: SBL Press, 2017).
RecJesus	Rahmani, Ignatius Ephraem, ed. Studia Syriaca, seu collectio documentorum hactenus ineditorum ex codicibus Syriacis. Fasc. II: Apocryphi Hypomnemata Domini Nostri seu Acta Pilati. Antiqua Versio Syriaca. Quam Nunc Primum Edidit Latine Vertit Atqua Notis Illustravit. Monte Libano: Typis Patriarchalibus in Seminario Scharfensi, 1908.
Rechtsbuch2	Selb, Walter and Kaufhold, Hubert, eds. Das syrisch-römische Rechtsbuch. Österreichische Akademie der Wissenschaften, Philosophisch-Historische Klasse, Denkschriften 295 = Veröffentlichungen der Kommission für Antike Rechtsgeschichte 9. Wien: Verlag der Österreichischen Akademie der Wissenschaften, 2002.
RefDiscJul	Draguet, René, “Pièces de polémique antijulianiste: 1. La Réfutation des blasphèmes manichéens; 2. Les Répliques de Julien le phantasiaste aux orthodoxes,” Le Muséon 44 (1931), 255-317.
RespJulOrth	Draguet, René, “Pièces de polémique antijulianiste: 1. La Réfutation des blasphèmes manichéens; 2. Les Répliques de Julien le phantasiaste aux orthodoxes,” Le Muséon 44 (1931), 255-317.
AbrTrav:HistMal	Nau, François, ed. and trans. "Deux notices relatives au Malabar,” Revue de l’Orient chrétien II, 7 [17] (1912), 74-99. (Piscataway, NJ: Gorgias Press, 2010.)
RufEph:Frgm	Wernhard, M., Die syrischen Fragmente des Rufus von Ephesos. Edition, Übersetzung, Kommentar (Magisterarbeit; Ludwig-Maximilians-Universität, München 1997).
Sahd:ChapBkPerf	de Halleux, A., “Un chapitre retrouvé du Livre de la perfection de Martyrius,” Le Muséon 88 (1975), 253-295.
Sahd:FrgmSinBkPerf	Brock, Sebastian P., “A Further Fragment of the Sinai Sahdona Manuscript,” Le Muséon 81:1-2 (1968), 139-154
SayPhilosophSoul	Sachau, Eduard, ed. Inedita Syriaca: Eine Sammlung syrischer Übersetzungen von Schriften griechischer Profanliteratur, mit einem Anhang, aus den Handschriften des Brittischen Museums herausgegeben. Wien: K.K. Hof- und Staatsdruckerei, 1870.
ScholCatArist	Furlani, Giuseppe, “Contributi alla storia della filosofia greca in Oriente. Testi siriaci, I,” Rendiconti della Reale Accademia Nazionale dei Lincei. Classe di scienze morali, storiche e filologiche V, 23 (1914), 154-175.
SecLaws	Wright, William. Notulae syriacae. London: Gilbert and Rivington, 1887.
NarrHolyWom	Lewis, A.S., ed. and trans. Select Narratives of Holy Women from the Syro-Antiochene or Sinai Palimpsest as Written above the Old Syriac Gospels by John the Stylite, of Beth-Mari-Qanūn in A.D. 778. 2 vols (Studia Sinaitica 9-10; London: C.J. Clay and Sons, 1900).
SelSayingsPhil	Sachau, Eduard, ed. and trans. Inedita Syriaca: Eine Sammlung syrischer Übersetzungen von Schriften griechischer Profanliteratur, mit einem Anhang, aus den Handschriften des Brittischen Museums herausgegeben. Wien: K.K. Hof- und Staatsdruckerei, 1870.
SergReš:SpiritLife	Sherwood, P., ed. and trans. “Mîmro de Serge de Rešayna sur la vie spirituelle,” L’Orient Syrien 5 (1960), 433-459; 6 (1961), 95-115, 121-156.
SerapThm:EpDiscAnt	Draguet, René, “Une lettre de Sérapion de Thmuis aux disciples d’Antoine (A.D. 356) en versions syriaque et arménienne,” Le Muséon 64 (1951), 1-25.
SergReš:IntroArist	Aydin, Sami. Sergius of Reshaina. Introduction to Aristotle and His Categories, Addressed to Philotheos: Syriac Text, with Introduction, Translation, and Commentary. Brill, 2016.
SergTella:EpBishPers	“Une lettre du patriarche Jacobite Serge I (557–561),” Parole de l’Orient 6-7 (1975-1976), 213-227.
SergWaḥ:LifeRabHorm	Budge, Ernest A. Wallis, ed. The Life of Rabban Hôrmîzd and the Foundation of his Monastery at Al-Kôsh: A Metrical Discourse by Wahlê, Surnamed Sergius of Âdhôrbâîjân. Semitistische Studien: Ergänzungshefted zur Zeitschrift für Assyriologie  2/3. Berlin: Emil Felber, 1894.
ServiceBkTurf	Hunter, E.C.D., and Coakley, J.F., A Syriac Service-Book from Turfan: Museum für asiatische Kunst, Berlin MIK III 45 (Berliner Turfantexte 39; Turnhout: Brepols, 2017).
SevAnt:AnaphSev	Rajji, Michel, ed. and trans. "Une anaphore syriaque de Sévère pour la messe des présanctifiés." Revue de l’Orient chrétien III, 1 [21] (1918-1919), 25-39. (Piscataway, NJ: Gorgias Press, 2010.)
SevAnt:AllocElevPatr	Kugener, M.-A., “Allocution prononcée par Sévère après son élévation sur le trône patriarcal d’Antioche,” Oriens Christianus 2 (1902), 265-282.
SevAnt:EpAntiochos	———. “The Letter of Patriarch Severos to Antiochos, abbot of the Monastery of Mar Bassos,” Oriens Christianus 103 (2020), 24-57.
SevAnt:EpJnRom	Brock, Sebastian P., “Severos’ Letter to John the Soldier,” in: G. Wiessner (ed.), Erkenntnisse und Meinungen II (Göttinger Orientforschungen, I. Reihe: Syriaca 17; Wiesbaden: Otto Harrassowitz, 1978), 53-75.
SevAnt:EpNonn	Menze, V.-L., and Akalin, K., “Kann man Bucher verbrennen? Severus of Antioch’s Letter to Nonnus Scholasticus, a Heretical Codex, and a Late Roman Autodafé,” Oriens Christianus 97 (2013-2014), 1-23.
SevAnt:SelectLett1	Brooks, Ernest Walter. The Sixth Book of the Select Letters of Severus, Patriarch of Antioch, in the Syriac Version of Athanasius of Nisibis. Williams and Norgate, 1902.
SevAnt:SelectLett2	Brooks, Ernest Walter. The Sixth Book of the Select Letters of Severus, Patriarch of Antioch, in the Syriac Version of Athanasius of Nisibis. Williams and Norgate, 1902.
SevAnt/SergGram:Orations	Lebon, Joseph. Severi Antiocheni Orationes Ad Nephalium. Eiusdem Ac Sergii Grammatici Epistulae Mutuae. L. Durbecq, 1949.
SevAnt:Phil	Hespel, Robert, ed. Sévère d’Antioch. Le Philalèthe. CSCO 133-134, Syr. 68-69. Leuven: L. Durbecq, 1952.
SevAnt:SignCross	Aydin, E., Comparing the Syriac Order of Monastic Profession (ṭeksā d-sufārā d-dayrāyē) with the Order of Baptism (ṭeksā da-‘mādā) both in External Structure and in Theological Themes (Ph.D. dissertation; Princeton Theological Seminary, 2011).
SevGab:HomNativ	Moss, Cyril, “Homily on the Nativity of our Lord by Severian, Bishop of Gabala,” Bulletin of the School of Oriental and African Studies 12:3-4 (1948), 555-566.
SevSeb:EpAitNinev	Hugonnard-Roche, H., “L’épître de Sévère Sebokht à Aitilaha sur le Peri Hermeneias: à propos des propositions métathétiques et privatives, et de l’existence du possible,” in: A. Straface, C. De Angelo and A. Manzo (eds.), Labor limae: Atti in onore di Carmela Baffioni. 2 vols. (Studi maġrebini NS 12-13; Napoli: Università degli Studi di Napoli “L’Orientale”, 2014-2015), vol. 1, 337-360.
SevSeb:InhabUnihabEarth	Sachau, Eduard, ed. Inedita Syriaca: Eine Sammlung syrischer Übersetzungen von Schriften griechischer Profanliteratur, mit einem Anhang, aus den Handschriften des Brittischen Museums herausgegeben. Wien: K.K. Hof- und Staatsdruckerei, 1870.
SevSeb:SchAstrolab	Nau, François, “Le traité sur l’astrolabe plan de Sévère Sabokt, écrit au VIIe siècle d’après des sources grecques, et publié pour la première fois d’après un ms. de Berlin,” Journal asiatique IX, 13 (1899), 56-101, 238-303.
Šamli:EpDisc	Chialà, S., “La Lettre de Mar Šamli à un de ses disciples. Écrit inédit d’un auteur méconnu,” Le Muséon 125:1-2 (2012), 35-53.
ŠemTayb:ProfCouns	Kessel, G., and Sims-Williams, N., “The Profitable Counsels of Šem‘ōn d-Ṭaibūtēh: The Syriac Original and its Sogdian Version,” Le Muséon 124:3-4 (2011), 279-302.
SimArš:EpMartHomeri	Guidi, Ignazio. "La lettera di Simeone vescovo di Bêth-Arśâm sopra i martiri omeriti." Atti della Reale Accademia Nazionale dei Lincei, Serie Terza: Memorie della Classe di Scienze morali, storiche e filologiche 7 (1881): 471-515.
SimQuq:PoemNativ	Euringer, S., “Die neun “Töpferlieder” des Simeon von Gêšîr,” Oriens Christianus II, 3 (1913), 221-235.
SimRev:Canons	Sachau, Eduard, ed. Syrische Rechtsbücher. Dritter Band: Corpus juris des persischen Erzbischofs Jesubocht. Erbrecht oder Canones des persischen Erzbischofs Simeon. Eherecht des Patriarchen Mâr Abhâ aus der römischen Handscriften. Berlin: G. Reimer, 1914.
SimŠanq:Chron	Müller, Friedrich Wilhelm Karl. Die Chronologie des Simeon Šanqlâwâjâ, nach den drei Berliner handschriften dargestellt. Inaugural-Dissertation der hohen philosophischen Fakultät der Universität Leipzig zur Erlangung der Doctorwürde. Leipzig: W. Drugulin, 1889.
SimStyl:Ep	Torrey, C.C., “The Letters of Simeon the Stylite,” Journal of the American Oriental Society 20 (1899), 253-276.
